macd_threshold,rsi_buy_range,rsi_sell_range,bb_multiplier_buy,bb_multiplier_sell,final_balance,profit,trade_log
0.1,"(25, 45)","(50, 80)",1.05,0.9,1482.6436359666754,482.64363596667545,"[{'action': 'buy', 'price': 20.0426, 'amount': 49.856334112262935, 'usdc_balance': 0.0, 'sol_balance': 49.856334112262935}, {'action': 'sell', 'price': 20.8751, 'amount': 49.856334112262935, 'usdc_balance': 1040.0144216052383, 'sol_balance': 0}, {'action': 'buy', 'price': 20.6862, 'amount': 50.238081201898815, 'usdc_balance': 0.0, 'sol_balance': 50.238081201898815}, {'action': 'sell', 'price': 24.2038, 'amount': 50.238081201898815, 'usdc_balance': 1215.0861036597898, 'sol_balance': 0}, {'action': 'buy', 'price': 19.625, 'amount': 61.868813862713274, 'usdc_balance': 0.0, 'sol_balance': 61.868813862713274}, {'action': 'sell', 'price': 23.9814, 'amount': 61.868813862713274, 'usdc_balance': 1482.6436359666754, 'sol_balance': 0}]"
0.1,"(25, 45)","(50, 80)",1.05,0.93,1482.6436359666754,482.64363596667545,"[{'action': 'buy', 'price': 20.0426, 'amount': 49.856334112262935, 'usdc_balance': 0.0, 'sol_balance': 49.856334112262935}, {'action': 'sell', 'price': 20.8751, 'amount': 49.856334112262935, 'usdc_balance': 1040.0144216052383, 'sol_balance': 0}, {'action': 'buy', 'price': 20.6862, 'amount': 50.238081201898815, 'usdc_balance': 0.0, 'sol_balance': 50.238081201898815}, {'action': 'sell', 'price': 24.2038, 'amount': 50.238081201898815, 'usdc_balance': 1215.0861036597898, 'sol_balance': 0}, {'action': 'buy', 'price': 19.625, 'amount': 61.868813862713274, 'usdc_balance': 0.0, 'sol_balance': 61.868813862713274}, {'action': 'sell', 'price': 23.9814, 'amount': 61.868813862713274, 'usdc_balance': 1482.6436359666754, 'sol_balance': 0}]"
0.1,"(25, 45)","(55, 75)",1.05,0.93,1482.3684277730122,482.3684277730122,"[{'action': 'buy', 'price': 20.0426, 'amount': 49.856334112262935, 'usdc_balance': 0.0, 'sol_balance': 49.856334112262935}, {'action': 'sell', 'price': 24.3846, 'amount': 49.856334112262935, 'usdc_balance': 1214.860559473971, 'sol_balance': 0}, {'action': 'buy', 'price': 19.625, 'amount': 61.85732977840994, 'usdc_balance': 0.0, 'sol_balance': 61.85732977840994}, {'action': 'sell', 'price': 23.9814, 'amount': 61.85732977840994, 'usdc_balance': 1482.3684277730122, 'sol_balance': 0}]"
-0.2,"(20, 50)","(55, 75)",1.1,0.9,1479.8367337714792,479.8367337714792,"[{'action': 'buy', 'price': 19.4701, 'amount': 51.32231278105614, 'usdc_balance': 0.0, 'sol_balance': 51.32231278105614}, {'action': 'sell', 'price': 23.9814, 'amount': 51.32231278105614, 'usdc_balance': 1229.9039803280139, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 8.623468548410564, 'usdc_balance': 0.0, 'sol_balance': 8.623468548410564}, {'action': 'sell', 'price': 171.7281, 'amount': 8.623468548410564, 'usdc_balance': 1479.8367337714792, 'sol_balance': 0}]"
-0.2,"(20, 50)","(50, 80)",1.1,0.93,1479.8367337714792,479.8367337714792,"[{'action': 'buy', 'price': 19.4701, 'amount': 51.32231278105614, 'usdc_balance': 0.0, 'sol_balance': 51.32231278105614}, {'action': 'sell', 'price': 23.9814, 'amount': 51.32231278105614, 'usdc_balance': 1229.9039803280139, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 8.623468548410564, 'usdc_balance': 0.0, 'sol_balance': 8.623468548410564}, {'action': 'sell', 'price': 171.7281, 'amount': 8.623468548410564, 'usdc_balance': 1479.8367337714792, 'sol_balance': 0}]"
-0.2,"(20, 50)","(55, 75)",1.1,0.93,1479.8367337714792,479.8367337714792,"[{'action': 'buy', 'price': 19.4701, 'amount': 51.32231278105614, 'usdc_balance': 0.0, 'sol_balance': 51.32231278105614}, {'action': 'sell', 'price': 23.9814, 'amount': 51.32231278105614, 'usdc_balance': 1229.9039803280139, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 8.623468548410564, 'usdc_balance': 0.0, 'sol_balance': 8.623468548410564}, {'action': 'sell', 'price': 171.7281, 'amount': 8.623468548410564, 'usdc_balance': 1479.8367337714792, 'sol_balance': 0}]"
0.1,"(25, 45)","(50, 80)",1.1,0.93,1474.663545848504,474.6635458485041,"[{'action': 'buy', 'price': 20.0426, 'amount': 49.856334112262935, 'usdc_balance': 0.0, 'sol_balance': 49.856334112262935}, {'action': 'sell', 'price': 20.8751, 'amount': 49.856334112262935, 'usdc_balance': 1040.0144216052383, 'sol_balance': 0}, {'action': 'buy', 'price': 20.6862, 'amount': 50.238081201898815, 'usdc_balance': 0.0, 'sol_balance': 50.238081201898815}, {'action': 'sell', 'price': 24.2038, 'amount': 50.238081201898815, 'usdc_balance': 1215.0861036597898, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 61.535814955793256, 'usdc_balance': 0.0, 'sol_balance': 61.535814955793256}, {'action': 'sell', 'price': 23.9814, 'amount': 61.535814955793256, 'usdc_balance': 1474.663545848504, 'sol_balance': 0}]"
0.1,"(25, 45)","(50, 80)",1.07,0.9,1474.663545848504,474.6635458485041,"[{'action': 'buy', 'price': 20.0426, 'amount': 49.856334112262935, 'usdc_balance': 0.0, 'sol_balance': 49.856334112262935}, {'action': 'sell', 'price': 20.8751, 'amount': 49.856334112262935, 'usdc_balance': 1040.0144216052383, 'sol_balance': 0}, {'action': 'buy', 'price': 20.6862, 'amount': 50.238081201898815, 'usdc_balance': 0.0, 'sol_balance': 50.238081201898815}, {'action': 'sell', 'price': 24.2038, 'amount': 50.238081201898815, 'usdc_balance': 1215.0861036597898, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 61.535814955793256, 'usdc_balance': 0.0, 'sol_balance': 61.535814955793256}, {'action': 'sell', 'price': 23.9814, 'amount': 61.535814955793256, 'usdc_balance': 1474.663545848504, 'sol_balance': 0}]"
0.1,"(25, 45)","(50, 80)",1.07,0.93,1474.663545848504,474.6635458485041,"[{'action': 'buy', 'price': 20.0426, 'amount': 49.856334112262935, 'usdc_balance': 0.0, 'sol_balance': 49.856334112262935}, {'action': 'sell', 'price': 20.8751, 'amount': 49.856334112262935, 'usdc_balance': 1040.0144216052383, 'sol_balance': 0}, {'action': 'buy', 'price': 20.6862, 'amount': 50.238081201898815, 'usdc_balance': 0.0, 'sol_balance': 50.238081201898815}, {'action': 'sell', 'price': 24.2038, 'amount': 50.238081201898815, 'usdc_balance': 1215.0861036597898, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 61.535814955793256, 'usdc_balance': 0.0, 'sol_balance': 61.535814955793256}, {'action': 'sell', 'price': 23.9814, 'amount': 61.535814955793256, 'usdc_balance': 1474.663545848504, 'sol_balance': 0}]"
0.1,"(25, 45)","(50, 80)",1.1,0.9,1474.663545848504,474.6635458485041,"[{'action': 'buy', 'price': 20.0426, 'amount': 49.856334112262935, 'usdc_balance': 0.0, 'sol_balance': 49.856334112262935}, {'action': 'sell', 'price': 20.8751, 'amount': 49.856334112262935, 'usdc_balance': 1040.0144216052383, 'sol_balance': 0}, {'action': 'buy', 'price': 20.6862, 'amount': 50.238081201898815, 'usdc_balance': 0.0, 'sol_balance': 50.238081201898815}, {'action': 'sell', 'price': 24.2038, 'amount': 50.238081201898815, 'usdc_balance': 1215.0861036597898, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 61.535814955793256, 'usdc_balance': 0.0, 'sol_balance': 61.535814955793256}, {'action': 'sell', 'price': 23.9814, 'amount': 61.535814955793256, 'usdc_balance': 1474.663545848504, 'sol_balance': 0}]"
0.1,"(25, 45)","(55, 75)",1.07,0.93,1474.3898189185334,474.38981891853336,"[{'action': 'buy', 'price': 20.0426, 'amount': 49.856334112262935, 'usdc_balance': 0.0, 'sol_balance': 49.856334112262935}, {'action': 'sell', 'price': 24.3846, 'amount': 49.856334112262935, 'usdc_balance': 1214.860559473971, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 61.52439268272052, 'usdc_balance': 0.0, 'sol_balance': 61.52439268272052}, {'action': 'sell', 'price': 23.9814, 'amount': 61.52439268272052, 'usdc_balance': 1474.3898189185334, 'sol_balance': 0}]"
0.1,"(25, 45)","(55, 75)",1.1,0.93,1474.3898189185334,474.38981891853336,"[{'action': 'buy', 'price': 20.0426, 'amount': 49.856334112262935, 'usdc_balance': 0.0, 'sol_balance': 49.856334112262935}, {'action': 'sell', 'price': 24.3846, 'amount': 49.856334112262935, 'usdc_balance': 1214.860559473971, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 61.52439268272052, 'usdc_balance': 0.0, 'sol_balance': 61.52439268272052}, {'action': 'sell', 'price': 23.9814, 'amount': 61.52439268272052, 'usdc_balance': 1474.3898189185334, 'sol_balance': 0}]"
0.0,"(20, 50)","(50, 80)",1.07,0.93,1468.7144148887778,468.7144148887778,"[{'action': 'buy', 'price': 20.5654, 'amount': 48.5889193537904, 'usdc_balance': 0.0, 'sol_balance': 48.5889193537904}, {'action': 'sell', 'price': 20.8751, 'amount': 48.5889193537904, 'usdc_balance': 1013.5758626851483, 'sol_balance': 0}, {'action': 'buy', 'price': 20.0825, 'amount': 50.43277731842526, 'usdc_balance': 0.0, 'sol_balance': 50.43277731842526}, {'action': 'sell', 'price': 24.2038, 'amount': 50.43277731842526, 'usdc_balance': 1219.7951319500437, 'sol_balance': 0}, {'action': 'buy', 'price': 19.8879, 'amount': 61.28756536495193, 'usdc_balance': 2.2737367544323206e-13, 'sol_balance': 61.28756536495193}, {'action': 'sell', 'price': 23.9814, 'amount': 61.28756536495193, 'usdc_balance': 1468.7144148887778, 'sol_balance': 0}]"
0.0,"(20, 50)","(50, 80)",1.07,0.9,1468.7144148887778,468.7144148887778,"[{'action': 'buy', 'price': 20.5654, 'amount': 48.5889193537904, 'usdc_balance': 0.0, 'sol_balance': 48.5889193537904}, {'action': 'sell', 'price': 20.8751, 'amount': 48.5889193537904, 'usdc_balance': 1013.5758626851483, 'sol_balance': 0}, {'action': 'buy', 'price': 20.0825, 'amount': 50.43277731842526, 'usdc_balance': 0.0, 'sol_balance': 50.43277731842526}, {'action': 'sell', 'price': 24.2038, 'amount': 50.43277731842526, 'usdc_balance': 1219.7951319500437, 'sol_balance': 0}, {'action': 'buy', 'price': 19.8879, 'amount': 61.28756536495193, 'usdc_balance': 2.2737367544323206e-13, 'sol_balance': 61.28756536495193}, {'action': 'sell', 'price': 23.9814, 'amount': 61.28756536495193, 'usdc_balance': 1468.7144148887778, 'sol_balance': 0}]"
0.1,"(20, 50)","(50, 80)",1.05,0.95,1466.6247387050523,466.6247387050523,"[{'action': 'buy', 'price': 20.609, 'amount': 48.48612558001072, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 48.48612558001072}, {'action': 'sell', 'price': 20.8751, 'amount': 48.48612558001072, 'usdc_balance': 1011.431561282214, 'sol_balance': 0}, {'action': 'buy', 'price': 20.6862, 'amount': 48.857381061535115, 'usdc_balance': 0.0, 'sol_balance': 48.857381061535115}, {'action': 'sell', 'price': 24.6189, 'amount': 48.857381061535115, 'usdc_balance': 1201.9579729435632, 'sol_balance': 0}, {'action': 'buy', 'price': 19.625, 'amount': 61.20036586285448, 'usdc_balance': 0.0, 'sol_balance': 61.20036586285448}, {'action': 'sell', 'price': 23.9814, 'amount': 61.20036586285448, 'usdc_balance': 1466.6247387050523, 'sol_balance': 0}]"
0.2,"(30, 40)","(50, 80)",1.1,0.95,1458.3406305074818,458.3406305074818,"[{'action': 'buy', 'price': 19.6308, 'amount': 50.90218239085728, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.90218239085728}, {'action': 'sell', 'price': 24.6189, 'amount': 50.90218239085728, 'usdc_balance': 1252.262864598907, 'sol_balance': 0}, {'action': 'buy', 'price': 20.5625, 'amount': 60.85468067211753, 'usdc_balance': 0.0, 'sol_balance': 60.85468067211753}, {'action': 'sell', 'price': 23.9814, 'amount': 60.85468067211753, 'usdc_balance': 1458.3406305074818, 'sol_balance': 0}]"
0.2,"(30, 40)","(55, 75)",1.1,0.95,1458.3406305074818,458.3406305074818,"[{'action': 'buy', 'price': 19.6308, 'amount': 50.90218239085728, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.90218239085728}, {'action': 'sell', 'price': 24.6189, 'amount': 50.90218239085728, 'usdc_balance': 1252.262864598907, 'sol_balance': 0}, {'action': 'buy', 'price': 20.5625, 'amount': 60.85468067211753, 'usdc_balance': 0.0, 'sol_balance': 60.85468067211753}, {'action': 'sell', 'price': 23.9814, 'amount': 60.85468067211753, 'usdc_balance': 1458.3406305074818, 'sol_balance': 0}]"
0.0,"(20, 50)","(55, 75)",1.05,0.95,1457.6341664683869,457.63416646838687,"[{'action': 'buy', 'price': 20.609, 'amount': 48.48612558001072, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 48.48612558001072}, {'action': 'sell', 'price': 24.6189, 'amount': 48.48612558001072, 'usdc_balance': 1192.824583549334, 'sol_balance': 0}, {'action': 'buy', 'price': 19.596, 'amount': 60.82520083551002, 'usdc_balance': 0.0, 'sol_balance': 60.82520083551002}, {'action': 'sell', 'price': 23.9814, 'amount': 60.82520083551002, 'usdc_balance': 1457.6341664683869, 'sol_balance': 0}]"
0.1,"(20, 50)","(55, 75)",1.05,0.95,1455.4802102478732,455.4802102478732,"[{'action': 'buy', 'price': 20.609, 'amount': 48.48612558001072, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 48.48612558001072}, {'action': 'sell', 'price': 24.6189, 'amount': 48.48612558001072, 'usdc_balance': 1192.824583549334, 'sol_balance': 0}, {'action': 'buy', 'price': 19.625, 'amount': 60.735319010071564, 'usdc_balance': 0.0, 'sol_balance': 60.735319010071564}, {'action': 'sell', 'price': 23.9814, 'amount': 60.735319010071564, 'usdc_balance': 1455.4802102478732, 'sol_balance': 0}]"
0.1,"(20, 50)","(55, 75)",1.07,0.95,1450.7154282602444,450.7154282602444,"[{'action': 'buy', 'price': 20.5654, 'amount': 48.5889193537904, 'usdc_balance': 0.0, 'sol_balance': 48.5889193537904}, {'action': 'sell', 'price': 24.6189, 'amount': 48.5889193537904, 'usdc_balance': 1195.3534500845217, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 60.536490780052006, 'usdc_balance': 0.0, 'sol_balance': 60.536490780052006}, {'action': 'sell', 'price': 23.9814, 'amount': 60.536490780052006, 'usdc_balance': 1450.7154282602444, 'sol_balance': 0}]"
0.2,"(30, 40)","(55, 75)",1.1,0.9,1444.4614884772566,444.4614884772566,"[{'action': 'buy', 'price': 19.6308, 'amount': 50.90218239085728, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.90218239085728}, {'action': 'sell', 'price': 24.3846, 'amount': 50.90218239085728, 'usdc_balance': 1240.3449808114297, 'sol_balance': 0}, {'action': 'buy', 'price': 20.5625, 'amount': 60.275521908668416, 'usdc_balance': 0.0, 'sol_balance': 60.275521908668416}, {'action': 'sell', 'price': 23.9814, 'amount': 60.275521908668416, 'usdc_balance': 1444.4614884772566, 'sol_balance': 0}]"
0.2,"(30, 40)","(55, 75)",1.1,0.93,1444.4614884772566,444.4614884772566,"[{'action': 'buy', 'price': 19.6308, 'amount': 50.90218239085728, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.90218239085728}, {'action': 'sell', 'price': 24.3846, 'amount': 50.90218239085728, 'usdc_balance': 1240.3449808114297, 'sol_balance': 0}, {'action': 'buy', 'price': 20.5625, 'amount': 60.275521908668416, 'usdc_balance': 0.0, 'sol_balance': 60.275521908668416}, {'action': 'sell', 'price': 23.9814, 'amount': 60.275521908668416, 'usdc_balance': 1444.4614884772566, 'sol_balance': 0}]"
0.2,"(20, 50)","(50, 80)",1.1,0.95,1444.1944693283235,444.1944693283235,"[{'action': 'buy', 'price': 20.5744, 'amount': 48.567664771679425, 'usdc_balance': -1.1368683772161603e-13, 'sol_balance': 48.567664771679425}, {'action': 'sell', 'price': 20.8751, 'amount': 48.567664771679425, 'usdc_balance': 1013.1324872883364, 'sol_balance': 0}, {'action': 'buy', 'price': 22.0075, 'amount': 46.00128171681469, 'usdc_balance': 0.0, 'sol_balance': 46.00128171681469}, {'action': 'sell', 'price': 24.6189, 'amount': 46.00128171681469, 'usdc_balance': 1131.6940475280378, 'sol_balance': 0}, {'action': 'buy', 'price': 22.8464, 'amount': 49.49777265097424, 'usdc_balance': 0.0, 'sol_balance': 49.49777265097424}, {'action': 'sell', 'price': 23.9814, 'amount': 49.49777265097424, 'usdc_balance': 1186.180129108974, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 8.31689887969365, 'usdc_balance': 0.0, 'sol_balance': 8.31689887969365}, {'action': 'sell', 'price': 173.7696, 'amount': 8.31689887969365, 'usdc_balance': 1444.1944693283235, 'sol_balance': 0}]"
0.0,"(20, 50)","(55, 75)",1.05,0.93,1443.7617479117675,443.76174791176754,"[{'action': 'buy', 'price': 20.609, 'amount': 48.48612558001072, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 48.48612558001072}, {'action': 'sell', 'price': 24.3846, 'amount': 48.48612558001072, 'usdc_balance': 1181.4723785391338, 'sol_balance': 0}, {'action': 'buy', 'price': 19.596, 'amount': 60.24632263397541, 'usdc_balance': 0.0, 'sol_balance': 60.24632263397541}, {'action': 'sell', 'price': 23.9814, 'amount': 60.24632263397541, 'usdc_balance': 1443.7617479117675, 'sol_balance': 0}]"
0.1,"(20, 50)","(50, 80)",1.05,0.93,1441.8959356701291,441.8959356701291,"[{'action': 'buy', 'price': 20.609, 'amount': 48.48612558001072, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 48.48612558001072}, {'action': 'sell', 'price': 20.8751, 'amount': 48.48612558001072, 'usdc_balance': 1011.431561282214, 'sol_balance': 0}, {'action': 'buy', 'price': 20.6862, 'amount': 48.857381061535115, 'usdc_balance': 0.0, 'sol_balance': 48.857381061535115}, {'action': 'sell', 'price': 24.2038, 'amount': 48.857381061535115, 'usdc_balance': 1181.691724062871, 'sol_balance': 0}, {'action': 'buy', 'price': 19.625, 'amount': 60.16846468653584, 'usdc_balance': 0.0, 'sol_balance': 60.16846468653584}, {'action': 'sell', 'price': 23.9814, 'amount': 60.16846468653584, 'usdc_balance': 1441.8959356701291, 'sol_balance': 0}]"
0.1,"(20, 50)","(50, 80)",1.05,0.9,1441.8959356701291,441.8959356701291,"[{'action': 'buy', 'price': 20.609, 'amount': 48.48612558001072, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 48.48612558001072}, {'action': 'sell', 'price': 20.8751, 'amount': 48.48612558001072, 'usdc_balance': 1011.431561282214, 'sol_balance': 0}, {'action': 'buy', 'price': 20.6862, 'amount': 48.857381061535115, 'usdc_balance': 0.0, 'sol_balance': 48.857381061535115}, {'action': 'sell', 'price': 24.2038, 'amount': 48.857381061535115, 'usdc_balance': 1181.691724062871, 'sol_balance': 0}, {'action': 'buy', 'price': 19.625, 'amount': 60.16846468653584, 'usdc_balance': 0.0, 'sol_balance': 60.16846468653584}, {'action': 'sell', 'price': 23.9814, 'amount': 60.16846468653584, 'usdc_balance': 1441.8959356701291, 'sol_balance': 0}]"
0.1,"(20, 50)","(55, 75)",1.05,0.93,1441.6282910613504,441.6282910613504,"[{'action': 'buy', 'price': 20.609, 'amount': 48.48612558001072, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 48.48612558001072}, {'action': 'sell', 'price': 24.3846, 'amount': 48.48612558001072, 'usdc_balance': 1181.4723785391338, 'sol_balance': 0}, {'action': 'buy', 'price': 19.625, 'amount': 60.1572962209112, 'usdc_balance': 0.0, 'sol_balance': 60.1572962209112}, {'action': 'sell', 'price': 23.9814, 'amount': 60.1572962209112, 'usdc_balance': 1441.6282910613504, 'sol_balance': 0}]"
0.0,"(20, 50)","(55, 75)",1.07,0.95,1439.2850053594666,439.2850053594666,"[{'action': 'buy', 'price': 20.5654, 'amount': 48.5889193537904, 'usdc_balance': 0.0, 'sol_balance': 48.5889193537904}, {'action': 'sell', 'price': 24.6189, 'amount': 48.5889193537904, 'usdc_balance': 1195.3534500845217, 'sol_balance': 0}, {'action': 'buy', 'price': 19.8879, 'amount': 60.05951391948683, 'usdc_balance': 0.0, 'sol_balance': 60.05951391948683}, {'action': 'sell', 'price': 23.9814, 'amount': 60.05951391948683, 'usdc_balance': 1439.2850053594666, 'sol_balance': 0}]"
0.2,"(25, 45)","(55, 75)",1.05,0.9,1438.7981252584777,438.79812525847774,"[{'action': 'buy', 'price': 20.0426, 'amount': 49.856334112262935, 'usdc_balance': 0.0, 'sol_balance': 49.856334112262935}, {'action': 'sell', 'price': 23.3748, 'amount': 49.856334112262935, 'usdc_balance': 1164.551504047316, 'sol_balance': 0}, {'action': 'buy', 'price': 20.6567, 'amount': 56.33420367186311, 'usdc_balance': 0.0, 'sol_balance': 56.33420367186311}, {'action': 'sell', 'price': 24.3846, 'amount': 56.33420367186311, 'usdc_balance': 1372.7082708531275, 'sol_balance': 0}, {'action': 'buy', 'price': 22.8464, 'amount': 60.03919703847051, 'usdc_balance': 0.0, 'sol_balance': 60.03919703847051}, {'action': 'sell', 'price': 23.9814, 'amount': 60.03919703847051, 'usdc_balance': 1438.7981252584777, 'sol_balance': 0}]"
0.2,"(25, 45)","(55, 75)",1.1,0.9,1438.7981252584777,438.79812525847774,"[{'action': 'buy', 'price': 20.0426, 'amount': 49.856334112262935, 'usdc_balance': 0.0, 'sol_balance': 49.856334112262935}, {'action': 'sell', 'price': 23.3748, 'amount': 49.856334112262935, 'usdc_balance': 1164.551504047316, 'sol_balance': 0}, {'action': 'buy', 'price': 20.6567, 'amount': 56.33420367186311, 'usdc_balance': 0.0, 'sol_balance': 56.33420367186311}, {'action': 'sell', 'price': 24.3846, 'amount': 56.33420367186311, 'usdc_balance': 1372.7082708531275, 'sol_balance': 0}, {'action': 'buy', 'price': 22.8464, 'amount': 60.03919703847051, 'usdc_balance': 0.0, 'sol_balance': 60.03919703847051}, {'action': 'sell', 'price': 23.9814, 'amount': 60.03919703847051, 'usdc_balance': 1438.7981252584777, 'sol_balance': 0}]"
0.2,"(25, 45)","(55, 75)",1.07,0.9,1438.7981252584777,438.79812525847774,"[{'action': 'buy', 'price': 20.0426, 'amount': 49.856334112262935, 'usdc_balance': 0.0, 'sol_balance': 49.856334112262935}, {'action': 'sell', 'price': 23.3748, 'amount': 49.856334112262935, 'usdc_balance': 1164.551504047316, 'sol_balance': 0}, {'action': 'buy', 'price': 20.6567, 'amount': 56.33420367186311, 'usdc_balance': 0.0, 'sol_balance': 56.33420367186311}, {'action': 'sell', 'price': 24.3846, 'amount': 56.33420367186311, 'usdc_balance': 1372.7082708531275, 'sol_balance': 0}, {'action': 'buy', 'price': 22.8464, 'amount': 60.03919703847051, 'usdc_balance': 0.0, 'sol_balance': 60.03919703847051}, {'action': 'sell', 'price': 23.9814, 'amount': 60.03919703847051, 'usdc_balance': 1438.7981252584777, 'sol_balance': 0}]"
0.1,"(20, 50)","(55, 75)",1.07,0.93,1436.9088558771818,436.90885587718185,"[{'action': 'buy', 'price': 20.5654, 'amount': 48.5889193537904, 'usdc_balance': 0.0, 'sol_balance': 48.5889193537904}, {'action': 'sell', 'price': 24.3846, 'amount': 48.5889193537904, 'usdc_balance': 1183.9771776533894, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 59.9603602547334, 'usdc_balance': 0.0, 'sol_balance': 59.9603602547334}, {'action': 'sell', 'price': 23.9814, 'amount': 59.9603602547334, 'usdc_balance': 1436.9088558771818, 'sol_balance': 0}]"
0.2,"(30, 40)","(50, 80)",1.1,0.9,1433.7515060655423,433.75150606554234,"[{'action': 'buy', 'price': 19.6308, 'amount': 50.90218239085728, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.90218239085728}, {'action': 'sell', 'price': 24.2038, 'amount': 50.90218239085728, 'usdc_balance': 1231.1484234542982, 'sol_balance': 0}, {'action': 'buy', 'price': 20.5625, 'amount': 59.82860810400944, 'usdc_balance': 0.0, 'sol_balance': 59.82860810400944}, {'action': 'sell', 'price': 23.9814, 'amount': 59.82860810400944, 'usdc_balance': 1433.7515060655423, 'sol_balance': 0}]"
0.2,"(30, 40)","(50, 80)",1.1,0.93,1433.7515060655423,433.75150606554234,"[{'action': 'buy', 'price': 19.6308, 'amount': 50.90218239085728, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.90218239085728}, {'action': 'sell', 'price': 24.2038, 'amount': 50.90218239085728, 'usdc_balance': 1231.1484234542982, 'sol_balance': 0}, {'action': 'buy', 'price': 20.5625, 'amount': 59.82860810400944, 'usdc_balance': 0.0, 'sol_balance': 59.82860810400944}, {'action': 'sell', 'price': 23.9814, 'amount': 59.82860810400944, 'usdc_balance': 1433.7515060655423, 'sol_balance': 0}]"
0.0,"(20, 50)","(55, 75)",1.07,0.93,1425.5872172066358,425.58721720663584,"[{'action': 'buy', 'price': 20.5654, 'amount': 48.5889193537904, 'usdc_balance': 0.0, 'sol_balance': 48.5889193537904}, {'action': 'sell', 'price': 24.3846, 'amount': 48.5889193537904, 'usdc_balance': 1183.9771776533894, 'sol_balance': 0}, {'action': 'buy', 'price': 19.8879, 'amount': 59.48792282031767, 'usdc_balance': 0.0, 'sol_balance': 59.48792282031767}, {'action': 'sell', 'price': 23.9814, 'amount': 59.48792282031767, 'usdc_balance': 1425.5872172066358, 'sol_balance': 0}]"
-0.2,"(20, 50)","(50, 80)",1.1,0.9,1420.242765655195,420.24276565519494,"[{'action': 'buy', 'price': 19.4701, 'amount': 51.32231278105614, 'usdc_balance': 0.0, 'sol_balance': 51.32231278105614}, {'action': 'sell', 'price': 23.9814, 'amount': 51.32231278105614, 'usdc_balance': 1229.9039803280139, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 8.623468548410564, 'usdc_balance': 0.0, 'sol_balance': 8.623468548410564}, {'action': 'sell', 'price': 164.8125, 'amount': 8.623468548410564, 'usdc_balance': 1420.242765655195, 'sol_balance': 0}]"
0.2,"(20, 50)","(50, 80)",1.1,0.93,1403.1630907514193,403.1630907514193,"[{'action': 'buy', 'price': 20.5744, 'amount': 48.567664771679425, 'usdc_balance': -1.1368683772161603e-13, 'sol_balance': 48.567664771679425}, {'action': 'sell', 'price': 20.8751, 'amount': 48.567664771679425, 'usdc_balance': 1013.1324872883364, 'sol_balance': 0}, {'action': 'buy', 'price': 22.0075, 'amount': 46.00128171681469, 'usdc_balance': 0.0, 'sol_balance': 46.00128171681469}, {'action': 'sell', 'price': 24.2038, 'amount': 46.00128171681469, 'usdc_balance': 1112.612520768967, 'sol_balance': 0}, {'action': 'buy', 'price': 22.8464, 'amount': 48.663189244428075, 'usdc_balance': 0.0, 'sol_balance': 48.663189244428075}, {'action': 'sell', 'price': 23.9814, 'amount': 48.663189244428075, 'usdc_balance': 1166.1799109191631, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 8.176667402050018, 'usdc_balance': -2.2737367544323206e-13, 'sol_balance': 8.176667402050018}, {'action': 'sell', 'price': 171.7281, 'amount': 8.176667402050018, 'usdc_balance': 1403.1630907514193, 'sol_balance': 0}]"
